id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
54407428,Modern apartment in the center of Madrid,231774867,Promociones Saturdi S.L.,Centro,Justicia,40.42058,-3.69896,Entire home/apt,151,3,81,15/03/2024,3.16,6,142,47,NA
54408298,Modern & Bright - 2Bedrooms 1.5Baths -Plaza España,437652982,Dana,Moncloa - Aravaca,Argüelles,40.42606,-3.71545,Entire home/apt,186,1,40,29/02/2024,1.57,3,234,22,NA
54280559,PRECIOSO ATICO CON TERRAZA - CERCA A MADRID RIO,156308723,Javier,Usera,Almendrales,40.38737,-3.69914,Entire home/apt,104,3,37,27/10/2023,1.4,1,84,19,NA
4.9759E+17,Estudio luminoso cerca del Palacio Real - Líbere,374138888,Líbere,Centro,Sol,40.4186044,-3.707305,Entire home/apt,155,1,106,26/02/2024,3.79,8,266,26,NA
54289469,Plaza Mayor Suites & Apartments,440305231,Plaza Mayor Suites Apartments,Centro,Sol,40.4143486,-3.706385374,Entire home/apt,167,1,38,07/03/2024,1.6,1,195,9,NA
4.97669E+17,Dúplex luminoso 1 dormitorio Palacio Real - Líbere,374138888,Líbere,Centro,Sol,40.4186044,-3.707305,Entire home/apt,186,1,8,10/11/2023,0.37,8,200,3,NA
54292603,"Puerta del Sol. Estudio muy cómodo, luminoso 2-3 p",5234573,Eva,Centro,Sol,40.41623,-3.70204,Entire home/apt,97,3,9,22/07/2023,0.36,8,188,4,NA
4.97677E+17,Dúplex familiar 1 dormitorio Palacio Real - Líbere,374138888,Líbere,Centro,Sol,40.4186044,-3.707305,Entire home/apt,194,1,38,10/01/2024,1.36,8,262,21,NA
54293942,SWEET DREAMS APARTMENT NEAR PUERTA DEL SOL,69600676,Maria Noelia,Centro,Sol,40.4148674,-3.703464985,Entire home/apt,216,2,47,09/03/2024,1.82,10,112,13,NA
4.99162E+17,El Retiro y ruta foodie C/Ibiza.,432617501,Luis Jose,Retiro,Ibiza,40.41869,-3.67695,Entire home/apt,,365,12,03/11/2023,0.43,1,0,1,NA
5.00573E+17,Nice apartment en Paseo de la Castellana,375323668,Maria,Chamberí,Rios Rosas,40.446045,-3.697897,Entire home/apt,287,2,39,29/10/2023,1.4,1,53,10,VT-8877
54299119,Penthouse into a 16th century Palace,274217748,Maria Carmen Sorroche,Centro,Embajadores,40.41258,-3.70754,Entire home/apt,202,1,45,23/02/2024,1.76,1,332,15,VT REGISTRADA
54301585,Habitación con Baño Privado en Madrid,101250154,Abigail,Fuencarral - El Pardo,Valverde,40.49237,-3.69786,Private room,54,3,59,06/11/2023,2.28,5,358,5,NA
54304616,APARTAMENTO TIRSO DE MOLINA 2.,303225286,Carlos,Centro,Embajadores,40.41177,-3.70317,Entire home/apt,96,1,143,28/02/2024,5.74,2,119,81,NA
54304887,"Habitación céntrica, luminosa y limpia",89169550,Hugo,Carabanchel,San Isidro,40.39383,-3.72341,Private room,41,2,71,26/02/2024,2.77,3,353,22,NA
54313498,Habitación doble en la Latina,122891956,Melinda,Centro,Embajadores,40.40847,-3.71059,Private room,73,1,18,10/12/2023,1.27,1,362,10,NA
5.29007E+17,"✦Netflix in 40'' TV Gran vía, Breakfast, 3Gbps, ✦",218986228,Jose Omar,Centro,Universidad,40.42404,-3.70381,Private room,98,3,39,30/01/2024,1.45,6,352,20,NA
5.30246E+17,"✦Netflix, HBO, Gran Vía, 2Gbps, Brkfast, ErgoChair",218986228,Jose Omar,Centro,Universidad,40.4245,-3.70461,Private room,98,3,30,30/10/2023,1.12,6,353,8,NA
54314796,Habitación individual confortable -Madrid Centro,415850718,Marco Antonio,Latina,Cármenes,40.40444,-3.74064,Private room,26,2,46,03/03/2024,1.76,1,298,11,NA
54318345,Your Cool Home Madrid,4490676,Ignacio,Centro,Universidad,40.42568,-3.70266,Entire home/apt,127,4,63,02/03/2024,3.19,1,116,31,NA
54323881,Apartamento 3 dormitorios Junto calle Ponzano,177668238,Miguel,Chamberí,Rios Rosas,40.44105176,-3.699247137,Entire home/apt,114,12,0,,,6,28,0,NA
54327163,Lovely one bedroom loft in Madrid,440743715,Daniel,Ciudad Lineal,Quintana,40.43637,-3.64291,Entire home/apt,90,2,74,04/03/2024,2.84,2,144,44,NA
54327888,Bonito apartamento entre La Latina y Palacio Real,4434226,Marina,Arganzuela,Imperial,40.40795,-3.7169,Entire home/apt,139,3,36,11/02/2024,1.42,1,256,20,NA
54328868,"Loft en Palacio Real,terraza compartida MetroOpera",59042126,Geovanna,Centro,Palacio,40.41919,-3.71356,Entire home/apt,96,3,39,10/03/2024,1.58,1,244,11,NA
5.325E+17,Habitación privada a unos pasos de Atocha,40445332,Melina,Arganzuela,Atocha,40.40154,-3.68345,Private room,136,2,14,21/01/2024,0.61,2,65,6,NA
54329920,Wonderful Madrid Apt / Free street parking area,440743715,Daniel,Ciudad Lineal,Quintana,40.43624,-3.64381,Entire home/apt,81,2,61,18/03/2024,2.32,2,156,25,NA
54334126,Elegant flat in Madrid - Perfect for families,14402264,Nova,Chamberí,Vallehermoso,40.44019,-3.71472,Entire home/apt,324,5,31,16/03/2024,1.21,1,89,17,NA
54336238,Santiago Bernabéu- Centro - Azca  - 🚕  aeropuerto,112903565,Maria Isabel,Tetuán,Cuatro Caminos,40.44979,-3.69947,Entire home/apt,139,2,66,10/03/2024,2.53,1,66,25,NA
54336811,Preciosa habitación en Malasaña -Madrid,101629582,Gelduys Gerner,Centro,Universidad,40.42545,-3.70702,Private room,39,3,1,10/07/2022,0.05,1,298,0,NA
54337697,Calida  y céntrica habitación  privada y  wifi..,429552442,María,Carabanchel,Vista Alegre,40.39072,-3.73903,Private room,15,30,44,31/10/2023,1.68,2,80,10,NA
5.40538E+17,Apartamento top en Bernabéu,160173328,Beatriz,Chamartín,Hispanoamérica,40.45183,-3.68408,Entire home/apt,118,3,44,17/03/2024,1.72,4,323,13,NA
54347923,Habitacion Doble con Baño privado cerca del centro,437380491,Gisela,Moratalaz,Vinateros,40.40627,-3.64694,Private room,32,4,68,20/02/2024,2.63,2,9,15,NA
5.4176E+17,Luminoso piso 3 habs con balcón y WIFI,66372435,Angelina,Carabanchel,Puerta Bonita,40.38159,-3.73116,Entire home/apt,121,3,32,12/02/2024,1.23,4,98,10,NA
5.41953E+17,Spacious and bright apartment with free parking,353024402,Isabel,Tetuán,Valdeacederas,40.46606,-3.7067,Entire home/apt,60,31,14,17/01/2024,0.7,6,177,8,NA
5.4247E+17,Coqueto apartamento con patio en el centro,440989359,Diego,Centro,Palacio,40.4166,-3.71176,Entire home/apt,78,1,50,03/03/2024,1.9,3,294,28,NA
54361480,"Welcome to Comfortable, Clean nd cheap”",32003281,Jéss,Villaverde,Los Rosales,40.35021,-3.68632,Private room,20,4,3,11/03/2024,0.87,2,16,3,NA
5.42607E+17,Luxury 3-bedroom apartment on Madrid downtown,411455440,Marco,Chamberí,Trafalgar,40.435112,-3.702780962,Shared room,335,100,34,04/10/2023,1.44,1,0,16,NA
54375324,Ático duplex sol en Madrid,437192002,Clarc,Centro,Embajadores,40.41276,-3.70512,Entire home/apt,200,30,0,,,1,358,0,NA
5.42696E+17,Coqueto piso de 2 dormitorios y 2 baños,437190421,Larc,Centro,Justicia,40.42045,-3.69982,Entire home/apt,300,30,0,,,1,358,0,NA
54376202,Private Room+Gym+Swimming Pool near Telefónica,61859646,Diego,Hortaleza,Valdefuentes,40.49825,-3.65132,Private room,40,1,74,03/03/2024,2.82,2,354,31,NA
5.4315E+17,Modern and Bright -2 Bedrooms 1 Bathroom-Lavapies,212960619,Isabel Y Javier,Centro,Embajadores,40.40626,-3.69964,Entire home/apt,,1,75,21/01/2024,2.85,10,0,29,NA
54383460,Espectacular apartamento en el centro de MADRID,140299552,Oscar,Chamberí,Trafalgar,40.43519,-3.70246,Entire home/apt,96,3,59,18/03/2024,2.78,1,274,34,NA
54384024,Bonito apartamento con patio.,437798911,Manel,Salamanca,Fuente del Berro,40.42619,-3.66681,Entire home/apt,350,30,0,,,1,358,0,NA
5.43857E+17,Charming Malasaña Gallery - Estancias Temporales,441025213,Macarena,Centro,Universidad,40.42501,-3.70634,Entire home/apt,190,1,23,04/03/2024,0.88,1,320,4,NA
5.43876E+17,Habitación privada cama pareja muy bien situada,36230314,Antonio,Tetuán,Almenara,40.47322,-3.69311,Private room,44,1,10,23/02/2024,0.4,2,80,5,NA
54400494,"Design Flat in the trendy ""barrio"" of Chueca",12260176,Tim,Centro,Justicia,40.42362,-3.6972,Entire home/apt,,3,34,23/10/2023,1.34,1,0,13,NA
5.43876E+17,Habitación en Madrid a metros del CC la Vaguada.,390650559,Juan Jose,Fuencarral - El Pardo,Pilar,40.47667,-3.70706,Private room,33,3,8,09/12/2023,0.48,1,365,4,NA
54400806,Cozy one bedroom in Chamberí,152555415,Isaac,Chamberí,Almagro,40.43116,-3.69667,Entire home/apt,,7,0,,,1,0,0,NA
5.44098E+17,Precioso Loft - Cuatro Caminos - Santiago Bernabéu,79538601,Lorenzo,Tetuán,Bellas Vistas,40.4521,-3.70402,Entire home/apt,96,2,153,19/03/2024,5.92,6,272,70,NA
5.49015E+17,Precioso Loft de diseño en el centro de madrid,442334323,Javier,Centro,Embajadores,40.40976,-3.70224,Entire home/apt,,2,15,22/01/2023,0.6,1,0,0,NA
5.49017E+17,Almagro: Amazing apartment for executive stays,442334850,J,Chamberí,Almagro,40.435337,-3.691262,Entire home/apt,,2,5,23/12/2023,0.2,1,0,1,NA
5.44581E+17,Preciosa habitación particular en Madrid.,29817963,Natalia,Carabanchel,Comillas,40.39427,-3.70701,Private room,38,1,12,09/07/2023,0.49,1,154,7,NA
5.49301E+17,City Center Opera/Sol,424443669,Beatriz,Centro,Palacio,40.41777,-3.71051,Entire home/apt,,1,11,21/02/2024,0.43,2,0,5,NA
5.49326E+17,Preciosa habitación con excelente ubicación,20736915,Paola,Ciudad Lineal,Pueblo Nuevo,40.41878,-3.62648,Private room,22,1,132,14/03/2024,5.12,2,321,89,NA
5.44686E+17,VC4 HABITACIÓN PRIVADA+WIFI,22374109,Meryem,Latina,Puerta del Angel,40.406113,-3.739706,Private room,26,1,14,25/02/2024,0.54,9,365,6,vt2525
5.44816E+17,PUERTA DEL SOL PERFECTO PARA GRUPO,441464755,Marta,Centro,Cortes,40.41548,-3.70061,Entire home/apt,191,2,96,25/02/2024,3.71,1,123,50,NA
5.49626E+17,APARTAMENTO 202 CARRETAS,26255620,Carretas Apartments,Centro,Sol,40.41674,-3.7041,Entire home/apt,181,3,1,23/02/2022,0.04,6,177,0,VT1889
5.49854E+17,Hermosa e impecable  habitación,52386302,Mariana,Puente de Vallecas,Palomeras Bajas,40.385864,-3.656407,Private room,,1,143,25/02/2024,5.63,2,0,52,NA
5.45485E+17,Atocha: Habitación con baño privado y comodidad,24495277,Daniela,Retiro,Pacífico,40.40690231,-3.677825928,Private room,60,2,71,17/03/2024,2.77,1,74,34,NA
5.49878E+17,Habitación con cama doble,264538015,Wilmer Alfredo,Carabanchel,Buenavista,40.36436,-3.75838,Private room,999,2,2,03/04/2022,0.08,1,325,0,NA
5.45512E+17,Mi casa en Bernabéu,160173328,Beatriz,Chamartín,Hispanoamérica,40.45266318,-3.683488698,Entire home/apt,101,3,27,15/02/2024,1.07,4,361,11,NA
5.50017E+17,"Cómodo, y acogedor apartamento/Madrid/sol/Gran Vía",300047705,Yadira,Centro,Universidad,40.42054,-3.70499,Entire home/apt,71,1,130,17/03/2024,5.5,6,47,74,NA
5.50373E+17,Habitacion centro cerca de madrid Rio,442600885,Joe,Arganzuela,Delicias,40.40047838,-3.695151892,Private room,21,12,19,31/01/2024,0.95,3,78,10,NA
5.46433E+17,"ALOJAMIENTO TURISTICO MADRID RIO ""LAS VISTILLAS""",397893831,Carlos,Latina,Puerta del Angel,40.414452,-3.725818,Entire home/apt,157,2,54,07/03/2024,2.21,1,324,27,NA
5.51265E+17,Apto privado cerca de Ifema,68703009,Virginia,Hortaleza,Pinar del Rey,40.47519,-3.65143,Entire home/apt,86,1,115,14/03/2024,4.45,3,174,58,NA
5.51384E+17,Precioso apartamento compartido para corta y estan,438533078,Ivan Enrique,San Blas - Canillejas,Simancas,40.42905,-3.63011,Private room,,1,31,21/11/2022,1.24,1,0,0,NA
5.46944E+17,Habitación privada en Madrid bien situada,36230314,Antonio,Tetuán,Almenara,40.4712,-3.69119,Private room,39,1,96,12/03/2024,3.69,2,37,44,NA
5.514E+17,Habitación privada en Manuel Becerra/Ventas,119192895,Pamela,Salamanca,Fuente del Berro,40.42783,-3.66126,Private room,60,2,21,12/11/2023,1.31,1,123,17,NA
5.51855E+17,Malasaña Ample Double Room with En Suite Bathroom,437346118,Colibri,Centro,Universidad,40.42255,-3.70671,Private room,48,32,13,03/12/2023,0.58,7,332,5,NA
5.51861E+17,Malasaña Modern Double Room & Private Balcony,437346118,Colibri,Centro,Universidad,40.42306,-3.70719,Private room,44,32,8,04/01/2024,0.36,7,314,5,NA
5.51864E+17,"Malasaña spacious Double Room, private Bathroom",437346118,Colibri,Centro,Universidad,40.42251,-3.70612,Private room,48,32,12,30/11/2023,0.54,7,326,3,NA
5.51865E+17,Malasaña: Comfortable Single Room and Coworking,437346118,Colibri,Centro,Universidad,40.42282,-3.70704,Private room,40,32,8,29/02/2024,0.4,7,288,4,NA
5.47032E+17,Mulis room,441922549,Melissa,Centro,Universidad,40.42802,-3.70665,Private room,50,1,4,26/01/2024,0.63,4,46,4,NA
5.51866E+17,"Malasaña large Double Room, private Bathroom",437346118,Colibri,Centro,Universidad,40.42311,-3.70562,Private room,52,31,9,30/09/2023,0.4,7,303,2,NA
5.47117E+17,Precioso estudio cerca del parque del retiro,156949737,Gabriel,Retiro,Pacífico,40.40211,-3.67638,Entire home/apt,49,4,13,27/05/2022,0.5,1,365,0,NA
5.51867E+17,Malasaña Spacious Double Room Big Closet Coworking,437346118,Colibri,Centro,Universidad,40.42299,-3.70705,Private room,36,32,11,17/01/2024,0.5,7,272,4,NA
5.47527E+17,Wonderful 2 bedroom Apartment,399974928,Dan,Ciudad Lineal,Concepción,40.44213,-3.64439,Entire home/apt,139,2,65,10/03/2024,2.54,1,172,33,NA
5.51873E+17,Cozy & modern 45m2 apartment in Malasaña,440158247,Serein Capital,Centro,Universidad,40.42701,-3.70325,Entire home/apt,144,3,94,03/03/2024,3.71,4,134,46,VT-1397
5.47557E+17,Acogedor apartamento en Ríos Rosas,442031672,Ignacio,Chamberí,Rios Rosas,40.44031,-3.69256,Entire home/apt,51,1,1,30/01/2023,0.07,1,0,0,NA
5.4756E+17,VC1 HABITACION EN MADRID + WIFI,22374109,Meryem,Latina,Puerta del Angel,40.40673,-3.74079,Private room,23,1,21,26/02/2024,0.93,9,361,16,NA
5.51912E+17,Bº Salamanca-Guindalera AVA24,238061469,Paola,Chamartín,Prosperidad,40.43989,-3.67356,Entire home/apt,155,1,4,17/03/2023,0.16,4,185,0,VT-1937
5.47564E+17,VC2 HABITACION EN MADRID + WIFI,22374109,Meryem,Latina,Puerta del Angel,40.40532,-3.73889,Private room,26,1,49,06/03/2024,2.04,9,360,31,NA
5.47659E+17,Capsula doble en habitación compartida mixta.,441466820,Oxygen,Arganzuela,Palos de Moguer,40.40353,-3.692084,Private room,,1,44,16/03/2024,1.68,2,284,16,NA
5.47779E+17,"Habitación tranquila, acogedora y céntrica.",37147479,Jose Javier,Tetuán,Bellas Vistas,40.45389,-3.70656,Private room,39,2,74,04/02/2024,2.91,1,298,24,NA
5.51945E+17,Acogedora habitación en el barrio Salamanca,180958293,Javier,Salamanca,Guindalera,40.4347,-3.66112,Private room,58,1,15,06/10/2023,0.59,1,85,3,NA
5.47818E+17,Wonderful Apartment on Calle Carnero,111310737,Shey,Centro,Embajadores,40.40911,-3.70895,Entire home/apt,81,2,130,16/03/2024,5.13,2,154,60,09/307440.9/21
5.48078E+17,Centro de Madrid,407580388,Esther,Centro,Embajadores,40.41066,-3.69692,Entire home/apt,138,28,8,26/02/2024,0.34,2,220,3,NA
5.48258E+17,Classic Room - chic&basic dot,349614326,Dot,Centro,Sol,40.4184494,-3.705364943,Private room,135,1,11,23/12/2023,0.43,3,204,3,"B66438409 - HVA PATRIMONIAL INVERSORA XXI, S.L."
5.52568E+17,Apartamento Luminoso,118033840,Maria,Centro,Justicia,40.42623,-3.69635,Entire home/apt,150,31,9,03/01/2024,0.4,2,329,3,NA
5.48358E+17,"Gran piso con piscina,WiFi..A 30 minutos de sol",3501295,Angeles,Vicálvaro,Casco Histórico de Vicálvaro,40.39433,-3.60682,Private room,22,2,76,19/03/2024,2.93,2,257,42,NA
5.48379E+17,Capsula individual en habitación compartida mixta.,441466820,Oxygen,Arganzuela,Palos de Moguer,40.40353,-3.692084,Private room,,1,85,07/03/2024,3.26,2,284,33,NA
5.4852E+17,Nice studio with terrace,442242814,Elisabet,Carabanchel,San Isidro,40.39558,-3.73197,Entire home/apt,55,1,49,18/03/2024,1.98,2,259,17,NA
5.4853E+17,APARTAMENTO GRAN VIA/MADRID,300047705,Yadira,Centro,Sol,40.41864,-3.70287,Entire home/apt,,1,160,17/03/2024,6.36,6,0,85,NA
5.48583E+17,Apartamento muy luminoso totalmente exterior,10549345,Davide,Tetuán,Bellas Vistas,40.45281,-3.70961,Entire home/apt,127,3,3,10/10/2023,0.13,1,84,2,NA
5.52943E+17,Large double bedroom in very big new Apt in Madrid,410305344,Paola,Arganzuela,Chopera,40.39443,-3.69498,Private room,79,30,23,28/10/2023,0.89,1,298,10,NA
5.48957E+17,Apartamento Carretas 201,26255620,Carretas Apartments,Centro,Cortes,40.41445,-3.70255,Entire home/apt,176,3,0,,,6,159,0,VT-1888
5.53332E+17,HABITACIÓN-LOFT con vistas x Caja Mágica,48219632,Pedro,Usera,San Fermín,40.36639,-3.69065,Private room,28,2,41,19/02/2024,1.67,4,24,23,NA
5.57655E+17,Habitación doble en el centro de Madrid (Delicias),194980078,Nana,Arganzuela,Delicias,40.40062,-3.69372,Private room,,1,3,28/09/2022,0.14,1,0,0,NA
5.53533E+17,"Cozy private Room in Madrid , free parking 🐶🐕🐱",48941197,Anay,Moncloa - Aravaca,Valdezarza,40.46901,-3.71797,Private room,29,1,38,17/03/2024,1.68,2,72,31,NA
5.57713E+17,M (ABD13) STUDIO 4 PAX LATINA,238061469,Paola,Centro,Embajadores,40.40935,-3.70685,Entire home/apt,119,1,1,30/01/2023,0.07,4,155,0,NA
5.53595E+17,Entire flat centre of Madrid with Aircon and wifi,163031019,Glenn,Centro,Embajadores,40.40946,-3.70251,Entire home/apt,78,5,20,16/10/2023,0.78,1,276,5,NA
5.57775E+17,Charming Madrid Styles - Confort en pleno centro,216935980,Jose J.,Centro,Sol,40.41789,-3.7027,Entire home/apt,172,1,72,16/02/2024,2.83,3,301,19,NA
5.53689E+17,Hermoso piso apartamento en el corazón ♥️ de Madrid,389829910,Alberto,Centro,Universidad,40.42281,-3.70085,Entire home/apt,99,1,268,18/03/2024,10.36,5,160,131,NA
5.5401E+17,Wonderful little flat in the heart of Malasaña,427604001,Véronique,Centro,Universidad,40.42864,-3.70572,Entire home/apt,207,2,59,25/02/2024,2.32,1,289,23,NA
5.57784E+17,Céntrico y acogedor apartamento en Malasaña,333346324,Bonny,Centro,Universidad,40.42483,-3.70583,Entire home/apt,96,2,67,27/02/2024,2.62,6,16,28,NA
5.57819E+17,Luxe and Chic apartment with pool in El Viso,262207382,Home Club,Chamartín,El Viso,40.448387,-3.685085,Entire home/apt,385,30,0,,,4,321,0,NA
5.54249E+17,Precioso estudio en el corazón de Madrid!,148370274,Luiz Fabiano,Centro,Embajadores,40.41223,-3.7056,Entire home/apt,84,3,118,02/03/2024,4.64,4,157,51,NA
5.54429E+17,"Atocha Suites, tu descanso  junto a Atocha Renfe.",87848877,Ayoze,Arganzuela,Palos de Moguer,40.40365,-3.69333,Entire home/apt,,5,152,05/03/2024,5.97,4,9,69,NA
5.54511E+17,Cómodo Céntrico y Nuevo! - Atocha Renfe,443474080,Ana Maria,Retiro,Pacífico,40.40366,-3.68117,Entire home/apt,151,1,69,12/02/2024,3.75,1,252,43,NA
5.57862E+17,Deluxe Room - chic&basic dot,349614326,Dot,Centro,Sol,40.4184494,-3.705364943,Private room,145,1,19,01/02/2024,1.7,3,274,19,"B66438409 - HVA PATRIMONIAL INVERSORA XXI, S.L."
5.57864E+17,Superior Double Room w/ Terrace - chic&basic dot,349614326,Dot,Centro,Sol,40.4184494,-3.705364943,Private room,174,1,1,09/10/2022,0.06,3,272,0,"B66438409 - HVA PATRIMONIAL INVERSORA XXI, S.L."
5.5489E+17,Amazing Studio Puerta del Sol & Plaza de Santa Ana,156157133,Jose Antonio,Centro,Cortes,40.41572,-3.70054,Entire home/apt,69,3,92,01/03/2024,3.69,1,47,45,NA
5.57913E+17,HABITACION MADRID CENTRAL,22481371,Freddy,Centro,Embajadores,40.40909,-3.69884,Private room,26,28,0,,,3,325,0,NA
5.57989E+17,CONFORT JUNTO A GRANVÍA,427520824,Manuel,Centro,Justicia,40.42252,-3.69993,Entire home/apt,104,1,20,26/12/2023,0.79,4,246,8,NA
5.58071E+17,★Exclusive Apartment | gym | pool | Terrace,262207382,Home Club,Chamartín,El Viso,40.448387,-3.685085,Entire home/apt,420,30,1,06/08/2022,0.05,4,286,0,NA
5.54906E+17,Gran vía: Apartamento privado de lujo,151651894,Ben,Centro,Cortes,40.41836,-3.69945,Entire home/apt,135,45,18,04/01/2024,0.71,3,354,2,NA
5.58098E+17,★Luxurious & Exclusive Apartment in El Viso,262207382,Home Club,Chamartín,El Viso,40.448387,-3.685085,Entire home/apt,308,30,0,,,4,220,0,NA
5.54928E+17,Triple Room Ensuite,314662107,The Newton,Centro,Embajadores,40.4112,-3.70289,Private room,,1,1,17/02/2024,0.86,6,170,1,NA
5.581E+17,Exquisite 3 Bedroom Flat in  El Viso | gym | pool,262207382,Home Club,Chamartín,El Viso,40.448387,-3.685085,Entire home/apt,322,30,0,,,4,331,0,NA
5.5497E+17,Precioso apartamento en Madrid Chueca 2 personas.,149527823,Dalsy,Centro,Universidad,40.42367,-3.70073,Entire home/apt,105,2,16,09/03/2024,0.63,9,90,9,NA
5.5845E+17,Apto. para parejas con mascota,14688250,Miguel Angel,Usera,Zofío,40.38075,-3.71289,Entire home/apt,58,4,44,04/03/2024,1.78,2,329,23,NA
5.58484E+17,Cozy apartment- 2Bedrooms 1Bathroom-Salamanca,444297362,Maria Henar,Salamanca,Recoletos,40.42704,-3.68049,Entire home/apt,129,1,25,22/02/2024,1.04,1,318,11,NA
5.58487E+17,Double Room Ensuite,314662107,The Newton,Centro,Embajadores,40.41315,-3.70415,Private room,89,1,1,25/04/2022,0.04,6,79,0,NA
5.5557E+17,B Bello Piso en Chamberí,434384611,Maria Y Jorge,Chamberí,Gaztambide,40.43529,-3.7119,Entire home/apt,85,2,195,13/03/2024,7.58,5,105,97,NA
5.5849E+17,"Habitación privada,  2 pers. Piso compartido.Olav1",283656228,Maria Teresa,Chamberí,Trafalgar,40.43333,-3.70239,Private room,59,5,31,07/10/2023,1.22,5,338,7,NA
5.58502E+17,Habitación 2 + workcafe,62894879,David,Ciudad Lineal,San Juan Bautista,40.45058,-3.65878,Private room,105,5,5,26/01/2024,0.88,1,336,5,NA
5.55686E+17,"Habitación individual, en piso nuevo y luminoso",419637048,Juan,Moratalaz,Fontarrón,40.4016,-3.63808,Private room,30,5,26,08/01/2024,1.02,2,303,9,NA
5.55786E+17,Heart Of Madrid,22679983,Ana & Miguel,Centro,Embajadores,40.41071,-3.6985,Entire home/apt,,2,138,19/03/2024,5.57,4,2,67,NA
5.58596E+17,Espectacular 9º Piso en Gran Via con Terraza.,305260999,Pablo,Centro,Palacio,40.42098,-3.70737,Entire home/apt,193,1,164,05/03/2024,6.54,8,233,93,NA
5.56264E+17,Moncloa - Argüelles: Chamberí.,28964035,Mar,Chamberí,Gaztambide,40.43544359,-3.713603467,Private room,44,3,0,,,3,30,0,NA
5.58627E+17,Slice of heaven in the center of Madrid,6039255,Miguel,Centro,Embajadores,40.41006,-3.70635,Entire home/apt,86,9,14,05/01/2024,0.57,1,72,5,NA
5.56264E+17,Preciosa habitación  en el centro con desayuno,59637227,Laura,Centro,Universidad,40.42657,-3.70184,Private room,75,2,18,09/07/2023,0.7,1,19,10,NA
5.58631E+17,"NEW APARTMENT IN CITY-CENTER, GRAN VIA",3939801,Juan,Centro,Universidad,40.42249,-3.70912,Entire home/apt,267,2,113,15/03/2024,4.45,4,72,60,VT-5387
5.56265E+17,Chamberí: 2 huéspedes - 2 camas Argüelles-Moncloa,28964035,Mar,Chamberí,Gaztambide,40.43288,-3.71669,Private room,67,3,2,27/02/2024,0.39,3,77,2,NA
5.58813E+17,Acogedor apartamento en el centro de Madrid,295355285,Nayibe,Chamberí,Gaztambide,40.43334,-3.71561,Entire home/apt,114,1,125,05/03/2024,4.9,2,120,59,NA
5.58841E+17,Sol & Tirso Rooms,267696005,Aaron,Centro,Embajadores,40.4126,-3.70572,Private room,69,1,160,25/02/2024,6.23,6,302,70,G823642
5.5891E+17,Sol & Tirso Rooms,267696005,Aaron,Centro,Embajadores,40.41122,-3.70586,Private room,71,1,149,01/03/2024,5.8,6,262,64,G823642
5.58915E+17,Sol & Tirso Rooms,267696005,Aaron,Centro,Embajadores,40.41089,-3.70426,Private room,64,1,141,18/02/2024,5.49,6,267,48,G823642
5.59082E+17,Cozy Flat on the north outskirt of Madrid,443214329,Elmehdi,Hortaleza,Pinar del Rey,40.47896,-3.64661,Entire home/apt,106,3,48,16/02/2024,1.93,1,39,25,NA
5.5647E+17,Cozy room with private use bathroom - Atocha,59618106,Igor,Arganzuela,Palos de Moguer,40.405067,-3.695138,Private room,66,3,86,11/03/2024,3.36,2,102,46,NA
5.59205E+17,Meira's Apartment I,426488805,Beatriz,Puente de Vallecas,Numancia,40.39985,-3.66415,Entire home/apt,56,2,87,14/03/2024,3.46,4,67,46,09/249659.9/22
5.56536E+17,Piso a estrenar con vistas al Palacio Real,438293985,Adrian,Latina,Puerta del Angel,40.41405,-3.72975,Entire home/apt,200,30,0,,,1,358,0,NA
5.59293E+17,Luminous room in brand new apartment,17790149,Lisandra,Salamanca,Guindalera,40.43012,-3.66893,Private room,50,6,17,16/02/2024,0.92,2,66,10,NA
5.59338E+17,Habitación en madrid con buen ambiente familiar!,239510621,Jesica,Tetuán,Valdeacederas,40.46984,-3.70078,Private room,33,1,246,07/03/2024,9.71,1,332,116,NA
5.59363E+17,Beautiful appartement for 5 ppl. at Madrid,432389560,"Loic, Estelle And Co",Centro,Universidad,40.420902,-3.706567,Entire home/apt,1000,1,0,,,1,364,0,NA
5.57017E+17,BONITO APARTAMENTO EN CHUECA,443973012,Ana,Centro,Justicia,40.4236412,-3.700342894,Entire home/apt,204,1,20,04/11/2023,0.85,1,214,6,NA
5.59788E+17,50m2 Penthouse w/ terrace near SAN ISIDRO PARK,435300021,Orlando,Carabanchel,San Isidro,40.3962,-3.72613,Entire home/apt,109,5,53,13/03/2024,2.11,4,147,28,NA
5.57065E+17,Cozy studio - 1Bedroom 1Bathroom - Chueca,437652982,Dana,Centro,Justicia,40.42559,-3.69686,Entire home/apt,103,1,23,11/03/2024,0.91,3,213,7,NA
5.59803E+17,Madrid Centro I,239374670,Mar,Chamartín,Ciudad Jardín,40.446369,-3.671733,Entire home/apt,110,2,26,23/02/2024,1.05,2,284,7,350/2022/03545
5.57107E+17,Brisas IV TABLAO - LAS LETRAS -,269482170,Virginia Y Julian,Centro,Cortes,40.41421,-3.70231,Entire home/apt,123,3,67,17/03/2024,2.77,5,135,31,NA
